@relation 'Graduation trends - generated data - not real students'

@attribute initialMajor {ART,CRIM,COMP,NURS,PHYS,ATRA,ENSS,MECE,BIOL,ENV,ZOOL}
@attribute ACT numeric
@attribute HSGPA numeric
@attribute actMath numeric
@attribute graduateInInitialMajor {0,1}

@data
ZOOL,26.410443064152602,4.016021820514537,34.50248248373724,1
ENV,20.412873126417367,3.7968786932754166,17.342778795224937,0
ZOOL,29.473415322877273,3.3457238386256107,23.301652726650914,0
ART,18.10016223103525,1.5972278375957147,23.74389971380976,0
MECE,22.035671842445062,1.8406276607980785,25.288198759054083,0
COMP,27.21407443363162,2.1576984816177034,23.998877359026196,0
ENV,21.740529664360253,3.679042353142558,23.81599686436023,0
CRIM,21.951516203786802,3.038034568426175,26.552339396320225,1
ART,19.675383300970466,3.470579606845005,20.9507299629633,0
NURS,20.778168055021002,3.619626511780286,18.86650063855207,1
BIOL,24.314375392366554,4.225990542277113,16.710680338547462,0
ART,19.730761580392908,3.855025641473917,21.241260036934488,0
ART,23.339348559422444,2.597694200714044,26.029224821398863,0
NURS,24.72154199353244,3.5265545264652642,21.01874825583646,1
NURS,22.41821138426327,2.3252154948335466,17.192800607810852,0
ENV,20.603254892877747,2.2645462743130524,22.707032923159087,0
ENSS,27.871121382452518,2.876049206067839,23.32239233067216,1
BIOL,23.547782852712867,3.6405808233297337,18.32155291148328,1
ENSS,26.07765086097878,2.4258760054963258,20.58451254681445,0
ART,29.731587347654276,3.5418534566675186,25.358719380224525,1
ART,24.377873472597248,3.7893650271896067,18.039629289296524,0
NURS,21.33710355885287,3.570387777377821,21.055688519880473,1
NURS,23.645729651253856,4.236919999447129,22.347309771331563,1
COMP,22.15662785736612,2.975375288943049,11.879815135021957,0
NURS,20.24468791573092,2.7476523051124855,20.32680588155015,0
ART,21.637526553320612,4.246204959059925,16.087624210664007,1
NURS,25.361104905973793,2.9545990477066457,16.952363892125458,0
CRIM,17.520598092748624,3.5652671280999906,20.981596889474176,0
ART,25.58766494800128,2.7016685530157374,26.633521802648616,0
CRIM,19.544320463760872,2.66375011771841,17.331049702235077,0
ENSS,24.41175492743136,2.641526781313786,24.013322378410496,1
ART,22.19826736660337,2.741823961713593,20.202486983332243,0
ART,25.415316798045026,3.164077837794495,14.800825692915007,0
CRIM,20.488116907232552,2.864737656975501,16.165613875991653,0
ATRA,21.639826256456303,2.850744267227089,22.69279178192453,0
NURS,19.551366836320675,3.706685006132287,24.015361057381533,1
ART,27.01196283932539,2.535294675848651,24.507076833737266,0
NURS,23.137705910127526,4.40217764035765,26.673715240880068,1
BIOL,25.308089158827308,3.5432418665330268,22.53443102744714,1
ART,19.637894541962194,3.2792272983477124,19.1997262900904,0
NURS,20.040915657245087,2.8913288286428966,21.604340723180023,0
BIOL,21.58869654445888,3.2862439610333976,23.521797653814268,0
ART,18.42948554409365,2.91090999625594,21.364207919880712,0
ENV,22.536048565420483,3.073077477260323,21.945368726341503,0
ART,25.66008253274052,3.1913000138136143,19.039648826930723,0
ATRA,23.324917584874935,2.794804623244141,11.406074866444314,0
BIOL,24.10042954668727,3.6201857022644095,23.357159515545597,1
COMP,24.960744512252266,3.332611158302195,24.140979904342725,1
CRIM,21.456441377381154,1.4055672374256984,23.261770249915795,0
BIOL,25.38304853094482,2.312441507930386,12.768257701008114,0
ART,23.64079827014011,4.3394491526436525,23.124771914081066,1
COMP,17.08093550597517,2.492581404064032,21.132506427384957,0
ENV,18.636681027729352,1.6299901305036866,25.285948659121978,0
ART,19.084043730253853,2.4618692621510205,18.284026676376016,1
ZOOL,26.51243256225364,3.8172177724454293,21.977574442465116,0
MECE,19.912405916234245,3.62208115187388,23.8377265451259,0
NURS,18.27586861477821,3.3529905735542562,25.018341108192537,0
BIOL,27.058683836197357,1.8223247522238994,24.205198153007142,0
ART,15.212486858511273,2.301798353035519,18.30513175722309,0
ATRA,19.11772920582761,2.794652103285848,31.94722690203411,0
NURS,23.056304140135893,2.6712394015822096,20.089933610163328,0
ENSS,14.852836250247256,3.30054650000796,26.36022497783457,1
ART,24.404737184089388,1.9558613419464799,18.859946960953206,0
ART,18.938282587525315,3.3778935024703953,23.98815125823664,1
ART,19.793113303815957,4.089857677001938,22.942029860802503,0
ZOOL,23.16653686124412,3.1839403293936335,27.011498824620443,0
ART,24.633438283876238,3.177966577647775,18.050707194340784,0
CRIM,23.20398639480817,1.6140666298316264,17.332829812963773,0
ENSS,21.949056451163266,3.053833428801631,22.857918982551887,1
ENV,18.6062087966028,2.913008198262034,25.865772854741667,0
CRIM,17.237214268998667,2.050712507200422,17.81132790233253,0
ATRA,20.58236384234281,3.302322159031276,26.936999499052,0
NURS,18.22193164904909,2.7727877385149395,19.197535351126504,0
ATRA,23.44856830572299,2.4568796051381723,17.508250956943634,1
ART,26.283853202906936,2.73797582311383,17.426046533761003,0
NURS,23.67036190775462,2.871336803508023,25.716802335939626,1
NURS,18.344839969968227,3.43032704657645,20.547218518438402,0
ART,22.14054263548237,2.8077245300919973,22.06869387434773,0
NURS,27.549306049957497,2.867676473136483,24.445985728004498,0
ATRA,17.821051247431452,2.8151319337596523,15.141952666347198,0
ZOOL,27.716473389067524,2.808445484383552,22.477759413096315,0
NURS,25.686171983301357,2.1765159283279036,22.189663179562178,0
NURS,25.37542225835929,3.8310971076005655,18.8125389382966,1
ENSS,27.057718221924866,3.881222207163013,13.98404057542331,0
ZOOL,25.181739071833395,2.7885774858469805,26.875345222551132,1
BIOL,21.301534281725225,3.0864578336168624,18.029657583341407,0
ART,31.70854600236202,3.6262157980878693,17.832384265185397,0
ART,25.81561172603825,3.1852253514660323,22.623370579780428,1
ATRA,29.901899037002256,3.130727537257944,17.624122413877597,1
BIOL,30.122112517155713,2.521121147569227,25.341171938998716,0
ENSS,20.982921858309897,4.114711190908315,23.211998531664435,1
ART,21.00729417174533,4.050435335050338,24.71291302302852,0
NURS,28.040494281653352,2.548445152972832,21.77307717301058,0
ART,26.69166583756418,3.159174360560992,16.888154608791456,0
CRIM,19.0237227401895,3.251731369857802,25.57342977586279,1
PHYS,21.965237142705885,3.7497294446524823,25.85337223691557,0
ART,22.47884919764961,3.5158729436540828,19.61138519696459,0
CRIM,21.024004643280986,2.9032495293438214,24.681235187445758,0
CRIM,21.72765581514101,2.8346732527208927,24.567325373275132,1
NURS,19.01865954758765,3.101927926648017,13.015949927460866,0
ENSS,26.789656558848726,3.470749784034127,21.095378949046573,1
ENSS,22.994510376564605,1.575281562005626,20.960078632107347,0
ENV,22.68544081440614,3.3362835986162644,24.00117010533922,0
CRIM,22.089375704471635,1.8865549739936749,18.849161210492035,0
ZOOL,25.19515565430056,2.975514388870156,17.506652564405496,0
BIOL,24.56261843379605,3.169149829472279,14.080025205696689,0
NURS,24.85441697092212,2.261864239398016,17.78362900628722,0
ENSS,30.504834726011147,2.269357535319542,19.404536263797617,0
ENSS,23.485592445358012,2.837898184053988,18.149300057669986,0
NURS,22.207723666308052,3.136044767428521,19.59305256148589,0
NURS,20.02762005477857,3.2820311674737517,17.479401037149223,0
ENV,28.059836478833056,3.2048309041254193,26.1667519278715,1
ART,18.079581489466968,3.4227203225906573,14.630670603997231,1
ART,20.800685710238497,2.448857049220144,14.783877202125677,0
ART,22.657107332799463,3.3892165998972934,21.014317195414563,0
ENV,15.195819510211924,2.2078054860430436,25.1848726579402,0
PHYS,25.55951106509775,3.979151689180935,22.9127436135192,0
ATRA,26.40917791749697,3.124729885784196,24.972846167312262,0
NURS,18.068095807093414,2.659081439262734,23.755182736001625,0
COMP,21.00507708218471,3.2472543917440033,30.547785634509257,0
ENSS,23.330872284263506,2.006071097473481,23.461948512140523,0
CRIM,18.066995237917453,2.8240261147081167,19.217747461028313,0
NURS,17.441950549962634,3.010890360838188,24.950371259710003,1
ART,19.904131395537977,3.955787401753427,15.526303630636773,0
BIOL,26.39209105524065,2.3582440799373257,23.96322458459541,0
ATRA,23.396318331284732,2.4247093492475686,19.875236408231274,0
BIOL,24.256635177757644,3.1959541263688576,21.44166560897249,0
NURS,17.966038044652734,3.0798877232164905,11.686905450676157,0
ENV,18.663693172355778,3.339640638620971,24.388957947984572,0
NURS,22.604628723261154,3.878735970719003,16.210926643343022,0
PHYS,27.40230440607134,3.29265073582972,25.01584320893015,1
PHYS,22.103723218301965,3.158552817800273,30.014588313455963,0
ART,23.709856954535443,3.9403825218341124,17.257406827107353,0
BIOL,22.37094232668657,3.3284539090195175,20.758092866367438,0
ART,29.592291371226608,3.4174779164741595,24.00254300486903,1
BIOL,25.597076833236358,3.612505492169786,26.45401129983265,1
CRIM,19.304745316721398,2.7893235340431692,20.16519362299213,0
ART,16.213643415684103,3.9959860544189754,16.632476353994022,0
ENSS,19.48889802837075,3.475167739164879,27.37145222193298,1
BIOL,28.11253851701077,3.847561902243516,21.373345202026577,0
ZOOL,18.50487687720141,3.5771743916805594,24.231677330767923,0
ATRA,23.571188354862333,3.7501125383996023,24.166173230861308,1
ENSS,26.280528791378092,3.8389536378468496,24.83749953419082,1
ENV,21.289681078249345,3.3799257522318245,22.203100499101367,0
ZOOL,21.554411946596943,3.362725316782124,28.189809400880232,1
ENV,20.570363917684578,1.9327180564102346,22.642236371923094,0
CRIM,21.380385079569702,2.916169175757339,26.391098873856237,1
CRIM,18.50815163445767,2.0232335076372214,21.264527946438673,0
NURS,26.139055911559307,3.7483155514613604,25.358252593344968,1
ZOOL,27.41174171898546,2.8322592990285673,27.509576517568195,0
ENSS,21.238673820657343,2.8105423132605134,23.91268589282994,0
NURS,15.037957652915331,2.465351269933551,25.068334851589768,0
ART,17.378669029465122,3.8578534064073486,21.91605635085775,1
ART,26.64211377388172,3.724551066550485,20.47959094067707,1
ART,22.629221555732617,3.309192450500505,13.959698273531636,0
ART,23.054997628090497,3.875390397195216,23.118341018172547,0
ART,17.945252450723814,3.0387825645710005,22.608007372744208,0
ART,28.497887682271212,2.8565833312406634,24.043186901916744,1
ART,26.36505047455509,3.3968593617444536,23.394144270588136,1
PHYS,25.634067273960678,3.27576955163077,25.153693058709862,0
CRIM,19.770087828847537,2.0147256861438265,20.26909384763757,0
COMP,17.351394839943392,3.6370009360963005,22.097464632450386,0
ART,24.453435906835317,4.523614735921403,29.544743349773725,0
NURS,24.808656919718974,3.0623893963580837,22.554340443081728,0
CRIM,16.480868014405353,0.9505522562904325,19.461429588901733,0
ART,24.088150115961906,3.4153358601031036,19.09812678551706,0
ART,19.279617488311505,2.8314915164020364,18.68291263120067,0
ENSS,25.422283616469805,3.4866405967253358,25.24707009217916,1
NURS,15.915006030337079,2.9550730608695273,25.42019846889091,0
ENSS,19.952492258840273,3.3318090011294164,23.116737518564143,0
PHYS,24.919248037386094,4.222321203675847,24.6771362353019,0
ATRA,21.742503103524367,3.430596128117502,26.15367128578988,1
ZOOL,30.667369212311208,5.7477935438553125,26.846974715655698,1
NURS,24.67916793046578,3.5619820909836486,24.009356208607382,1
CRIM,20.613022907967352,2.1231119120008852,17.943736302481746,0
COMP,17.436038596221003,3.043463373972404,26.451820363333372,0
ART,19.962574282765985,2.978721899072629,24.755564000083957,0
PHYS,26.22798743735361,3.1586001029866457,25.228020784614117,1
ART,24.18553864405241,2.7326964936580618,19.672740321775763,0
BIOL,24.509093414293027,2.86313828101831,27.18864499370066,0
CRIM,21.12022818415462,2.085958930805308,21.206637926902488,0
ATRA,20.912252812283946,3.0592263203033045,20.53784406341807,0
ENSS,24.047069302248914,2.398049675351143,21.78164195451733,0
ART,25.950111648872905,3.383644803305831,28.01858302212115,1
BIOL,21.669760341531287,3.3474607625270068,21.253806992080555,0
BIOL,23.904244180522458,2.293010987764343,22.320360466977554,0
MECE,22.101691578623676,2.7360897814712204,25.291582036123522,0
ART,27.75266005321717,4.0611482936138685,31.106889620874572,1
COMP,21.81611267322742,3.6379055110308993,21.55779313957143,0
ART,27.143899074020634,3.741606812746028,20.016969464128305,1
CRIM,18.750898820840273,2.2543465540265037,18.572938195176192,0
ATRA,17.693925509732594,3.434204249604989,20.695942091512762,0
BIOL,21.655758946682628,3.2507839132051597,22.00395951729734,0
CRIM,18.306195976752313,2.915803714595428,16.68356477630008,0
CRIM,21.940347238915784,3.0177514360440316,22.926604277009645,1
COMP,26.342143229915468,1.5993671693423157,17.375930708523985,0
ART,27.228659532906367,3.303757541998028,21.62706253000581,0
MECE,21.54177002218866,2.9412415273579455,18.954273285847936,1
ZOOL,29.800708853189576,2.496227199119772,23.38957966793655,0
BIOL,30.9504725857507,3.7422053691966846,23.910736429087,1
NURS,15.748778950534746,2.9837003518783645,18.036682636626868,0
ENV,23.665374525243095,3.0790494497294802,18.916816693029546,0
ZOOL,22.039768099439854,3.944520695988488,23.37804702945219,0
ENSS,20.73280752173205,3.323924782537647,24.488684576385715,0
CRIM,19.89069786707171,3.285934415640063,26.363431595613626,1
BIOL,21.738121370412355,3.2586164246480163,16.546212185104267,0
ART,19.766894338453813,3.887367822449676,18.59639009938928,1
ZOOL,30.812313055991424,2.613949782244657,27.560531806653806,1
BIOL,17.765112022653746,1.746915273369602,19.3013009509654,0
ART,20.361673747787513,3.7364872362663064,18.665517806368822,0
NURS,18.258261367243946,3.383762330631446,18.195809675275903,0
NURS,22.163506580410125,3.276162874115632,19.695892020909618,1
ART,22.689580578336688,3.425855336792793,27.820625693680398,0
NURS,23.812949809722706,3.9267874326320267,21.383349373423137,1
ENV,22.286519706845286,3.0722970470933606,21.765533859152292,1
ART,27.423912494447936,3.479853965293242,20.390192562551373,0
NURS,16.8872869779841,4.22130641321602,21.552745834932566,0
COMP,23.948602862784746,2.823568418806847,16.00946596252686,0
ATRA,30.259403822239427,4.224788682130161,19.27458879486402,0
CRIM,21.877544541007474,3.209273715250331,21.034077275798087,1
BIOL,21.14617931682218,2.9022039669829645,25.380991758832234,0
ATRA,21.393800470786672,2.4989904160087923,20.251492982573225,0
COMP,27.770813301816858,3.3702302491803717,19.965863453008325,0
ENSS,19.37259345443675,3.5375606265780473,21.868185998374837,1
ART,14.640520767073099,2.5895427521982137,18.61788747411736,0
NURS,19.041525199327502,3.976847754041095,26.92547409007024,1
ART,22.248081713685384,2.9165944592803728,16.70279428269151,0
BIOL,24.15956446199841,3.5669004026956834,24.168197241223705,1
ART,23.347893985994016,3.070567813119941,16.959113258312367,0
CRIM,21.17150307189397,1.5389416640843145,15.00198156812756,0
CRIM,17.76650407713784,3.1552912675239573,22.284020352137947,0
NURS,19.97047787849224,3.369129897432437,21.971832176086387,0
ATRA,23.124459832111867,2.584712767661899,14.483331250607929,0
CRIM,22.896433939724353,3.1531214093332784,19.377045304126234,1
ENV,26.922697261523663,2.470798078755571,25.685431173468125,1
NURS,19.95425042693569,3.267416973402967,17.384856431010647,0
ENV,18.316324539121997,2.6808573681165875,18.149251954708383,0
ART,27.029201770967042,2.5087431456608873,20.232526891334295,0
ART,23.68759608933676,3.5478083015329602,19.36982586881598,0
ART,20.588303053978628,3.7736933634080634,22.798033636399424,1
ATRA,20.460428534777257,2.671783410200512,19.414519135896047,0
ART,18.794663542028097,2.849044010248921,17.36739181901689,0
MECE,22.346528102154263,2.8481995892349645,22.553163603565,0
CRIM,18.740030127971846,2.0767442812675627,17.098261907147446,0
ART,18.476840628818294,3.348908848703751,8.778859576120276,1
CRIM,21.979961728164817,3.3890922019974505,16.57735755717017,0
BIOL,22.35470263890523,2.788234265422775,24.22845934240189,0
NURS,25.535464593953485,3.8087852638465205,19.93640965912373,1
ENSS,18.425034231459893,3.394464261255603,21.01141525110934,1
MECE,30.227194415533468,2.661203809555558,19.678499627795922,0
ART,27.44741793086743,3.7611000389008744,21.292070840589236,1
ART,27.5293684236351,3.348728399414529,23.904171443938097,1
ENSS,22.91045701565603,3.0414221426801493,19.803927096348865,1
MECE,22.09422902953569,3.8051138258134234,19.277679682960006,1
ZOOL,25.68466006059558,3.714494706143204,32.27425590763352,1
NURS,20.40399645984542,3.0812633925324278,16.74707917206332,0
NURS,23.65542004844993,2.016576379629311,19.992273670185426,0
ENSS,24.08675877901876,2.9804976717887466,27.49528977797531,0
NURS,25.948258235522342,3.239283702242107,20.087697561943727,1
ZOOL,19.38464938613762,2.861880427374292,25.62780035718423,0
PHYS,25.299380148794512,3.905604990334415,19.86654209205822,1
NURS,27.331254492000046,4.017991921477664,20.63113485637068,0
ENSS,26.898276798393354,2.4292355119555054,18.571156611998752,1
ART,27.790038696188745,4.115971513769082,26.393501505326352,0
COMP,21.1561634554056,2.881279311759693,17.29200492981137,0
BIOL,24.363683526696036,0.5953984975374507,19.537748636683293,0
ART,18.764911097706957,3.5106233960774076,19.64797614189445,0
ART,22.166783909470187,2.610958236908536,15.006744607062515,0
NURS,19.885222710924545,2.875620291291361,15.995688946911455,0
ART,25.323993566783933,4.20715977742458,23.353562224205522,1
ENSS,19.77802045141957,3.5625172040203683,23.83280585498497,0
ZOOL,21.578665146127396,2.768407101306151,24.293215945129237,0
ART,24.357018215628834,2.8790228748087383,10.306129046577505,0
ENSS,23.35875467972408,3.4504733043772524,25.290834120578793,1
ART,21.568857634823026,3.5359392278364536,24.541796639848666,1
NURS,25.496066869171973,3.849478086977012,24.936288698793916,1
MECE,26.65073771325318,1.6943590807231936,21.55061593499532,0
NURS,26.207255788752086,4.204653312903741,24.55915509178046,0
ZOOL,21.902838973454767,4.276765253391491,33.53553964640237,1
NURS,19.499433407622753,2.8114611755963996,24.16752724314747,0
MECE,29.172978848809056,3.5277926213562933,19.02985728069555,0
COMP,21.988682234370096,2.199421651348727,27.968968987741526,0
ART,10.966399630103385,3.3675327133656245,22.545682564526782,0
ART,19.913349835777336,2.745406338285937,23.346855640644797,0
CRIM,16.12717607734293,3.549309912063234,20.8632001833155,0
NURS,27.152292658620524,2.832126105655768,17.19383993287366,0
ART,25.167123246777276,3.53582592756266,26.002726154409892,1
NURS,23.262239647321405,2.5814700279275558,13.32646359611682,0
ZOOL,21.64627026478909,3.9350445464335073,30.732271292427072,1
ART,23.981930013836973,3.8506699409708283,23.327119207128376,0
ART,24.25727461419728,3.605612555731345,25.82499660075915,1
ENV,22.52912804030235,3.050719755648582,21.470421234067498,0
ART,19.372558441009545,1.4951452239523146,22.74956854837203,0
NURS,22.938754122683243,3.1972753312067383,18.207344422828164,0
COMP,21.42330363426764,2.465919909941094,25.244956026916682,1
ATRA,20.379732054245054,1.6172121081710618,19.21622869926831,0
PHYS,28.09185121379589,3.1205769898115303,26.76031842147996,0
NURS,19.830838549044138,3.685030512605629,29.66918444800075,1
ZOOL,22.201326567642525,2.5132754916822053,24.951012929479916,0
ENSS,28.27155797054717,3.6784980456171352,18.182755036142524,1
PHYS,24.554554302138452,4.155327647404864,30.68425523435371,1
NURS,20.678735859610228,2.1747585057530046,22.04447933824188,0
NURS,24.199256905093762,3.0949155781310926,22.293001656305446,1
NURS,21.8653343300213,2.9545085143857346,25.91438980374322,1
ART,25.179048644641888,3.43356020591735,14.505554062410443,0
CRIM,18.662525342338807,2.8072897336021994,14.412412701263255,0
ATRA,19.80026752447314,3.8623198453742744,18.96212968395424,0
ART,25.7140772239331,4.005293090988419,16.54970776633373,0
NURS,22.021068563797783,2.719418578768399,19.19545133736412,0
ART,23.592533340199765,3.1121472977230322,18.099556120549202,0
COMP,30.14576248044924,1.9101399529364147,26.883091411186818,0
BIOL,26.390880995619582,3.1256270239882005,26.335990574849852,0
ART,24.65416543853276,2.684573347433546,18.91132925948896,0
BIOL,24.130950645321562,2.189786676447507,20.113172781158944,0
NURS,20.786121456316426,3.023686967441119,22.064039590299497,0
ATRA,20.607897482060338,2.3786173855317014,21.978065993091075,0
COMP,20.62928325043153,4.584438668688701,23.54984523261097,1
CRIM,16.8814354178897,2.902903411786185,17.28565550095412,1
ZOOL,14.850328447450668,4.290439611558662,21.32342708328346,0
ART,32.38995270663983,2.7209674976024187,15.153914160010846,0
ART,27.120965941072345,2.256944717559564,18.65882921944662,0
ART,23.51226309477148,2.859196289069983,20.33964689560377,1
ART,22.474059411739162,4.517540826743931,24.02311991024828,1
ART,21.91191972106304,2.582327919724886,17.697173583192328,0
COMP,24.885417761094548,3.1038219240387432,21.587539560268837,0
ZOOL,19.458949812784706,2.5168112309167237,16.590459149118033,1
CRIM,19.331012110476546,2.7165429850841925,17.76317163886013,0
ART,18.39610922824938,4.67663599206325,22.662926303407875,1
ZOOL,14.341814937799365,4.0298951182625204,21.49853347457361,0
PHYS,28.913148585384874,3.3641554349326204,23.768766257056313,1
ART,24.380438727449203,3.237058610233505,16.353149749806825,0
CRIM,19.00336999763495,2.9457695518640126,21.505684419152228,0
ART,22.005010509161657,2.968031445881941,25.5078920809518,1
ART,22.026949364826166,2.890266024198369,20.06789248794454,0
ART,18.048497322524593,3.113209706519113,21.616447845220343,0
MECE,24.684365020614997,2.7724059176399125,17.273583514112804,0
ART,18.841595159402157,2.7357551279464882,24.51467300343327,0
NURS,19.989650099482112,4.237364486428393,26.987737532971973,1
ATRA,24.710928910223934,3.107029361052676,24.474308492931627,1
ZOOL,25.60319345214496,2.3012542215595384,17.701184453549573,1
COMP,31.03173584320762,2.816908662803152,17.558447794104083,0
ART,22.87258526977579,3.342097208030725,17.29627018116973,0
ZOOL,27.30291027043528,3.567444602609049,26.020219195622342,1
ENSS,18.471959479889765,3.8110512002378334,22.714020435222427,0
ART,23.649503100253508,3.4922880167589634,24.225502100157073,1
ART,32.42865625924524,2.4954443118484497,23.59061471886096,1
ZOOL,27.544551697838163,4.678844472277094,15.976894588801992,0
ART,19.861458686752282,3.6117751337448407,26.07123185248949,0
PHYS,28.079273850473804,3.6674352555608047,24.631321706515863,0
CRIM,20.629176460941423,3.427204642908843,27.14884318734573,1
ZOOL,19.313492976744854,3.030389663135089,25.952101479267533,0
ENSS,21.347988721642984,3.260471966612163,27.429157465578875,0
NURS,24.247449501973197,3.523842692326363,22.51749243108776,1
CRIM,18.691060133252186,3.0206300627045684,20.1393309335672,0
CRIM,18.953484586634502,2.8479231967239493,29.594905869880094,1
CRIM,18.86997861475555,3.0529298356823027,20.21739684637116,0
COMP,24.095342546877266,2.174396316677434,23.21778208393726,0
ART,18.47026637465745,2.807087970826108,27.418327480223493,0
CRIM,18.17672179292864,2.816994249775317,17.85206362557769,0
ENV,23.700465570562876,3.0813836115369515,25.361575581250506,0
ART,22.176339121846425,4.2891572036332715,20.640444038318368,1
ART,23.229481436146653,2.8665493121640573,18.13517831889966,0
ART,18.00692640749766,3.808996137699277,20.37619922799976,1
ART,20.52147521649652,1.6568259590300098,18.984247923314534,0
ENV,22.973946518519682,2.822175045481019,19.5243737356784,0
CRIM,21.607847629762094,1.9046187679881021,20.78037733249312,0
ART,25.894649916003193,3.1489489337736623,21.657869448990116,0
ZOOL,20.273868552634596,3.179329189499254,24.49754809230557,1
ATRA,21.831048690292018,3.412335728681835,18.05380962781058,0
NURS,24.08393214548142,3.5765791088837475,27.22046009820253,1
NURS,22.500943616482335,3.217128877712331,21.855524988662317,0
ENV,26.51960993052002,2.090591479051734,27.42326901696367,1
ENV,27.27974136485376,2.119966394091317,17.90346306979047,0
ART,21.708723606757744,3.023127099645697,17.665935825259176,0
BIOL,21.528296790653133,2.443003195152337,17.54135178528496,0
ART,23.67785095458337,3.574876323667965,21.386533814127368,0
ENSS,23.464839720211753,2.453290510738481,20.381615934865135,0
ART,27.048447172305654,3.8947723370917933,22.73427118425207,1
NURS,19.760140878681952,2.489806945582059,14.45900698024534,0
BIOL,25.673801375359243,2.7499993265803866,22.499671854589966,0
CRIM,25.170030856430273,3.76661114598532,11.493632607785653,0
NURS,21.423265285877395,3.0845818516969503,17.08709698502515,0
CRIM,13.935448682500164,2.56616720223505,25.370971033881226,0
MECE,28.448154612668116,4.531616931423952,26.30506705169346,1
ART,29.41951767053935,3.3212992080312156,19.537219089241407,1
MECE,21.63368008991344,3.13417109477215,21.05494417342452,0
NURS,19.971205895281372,3.0232631100177643,23.132651837629098,0
NURS,24.63116694483889,3.160375120728183,24.97770988671267,0
NURS,27.730500344111444,3.09387882133754,32.56383737457669,1
ENV,19.493193276764636,4.267424021057277,24.604412593860186,0
ZOOL,28.045531813330733,3.1201310495267194,24.223323106070932,0
NURS,26.64645319021753,3.2769097002587744,21.72663156628786,1
CRIM,22.28710363840484,2.488451941599366,17.604021279568578,1
CRIM,22.810855126754568,2.0098970471856528,16.847915463879026,0
ART,18.104925112891074,3.421787402163923,22.23924614432345,0
NURS,24.628095093222154,3.5233807970832713,24.821656605851388,1
ART,23.877339147967984,3.109434959548148,29.15303205532336,0
ZOOL,23.22275128210555,3.342633192357374,21.374377655504276,1
NURS,25.667985015349196,3.339604249372308,22.48472297542858,1
BIOL,18.35834465874715,3.6583447420218085,16.077110861283252,0
BIOL,24.428384974791083,2.488209951393078,22.583096836665373,0
COMP,19.702929060594336,3.505920624087958,24.807328682201675,1
NURS,26.267961544309617,3.5963475115828825,19.751668077466746,1
COMP,22.3725887454899,2.976642109794322,20.024174488863906,0
NURS,24.004890242309713,3.385517002365218,18.288232734994487,0
NURS,24.669605456826222,3.4982038890631975,23.40324465541108,1
BIOL,20.986581041067705,2.759315931784135,22.5596621252369,0
ZOOL,24.25592182139897,3.4391778744291406,21.95569104884199,0
COMP,20.85459004970087,3.2410281560595187,27.060378419152975,0
NURS,17.203217645026875,3.5212585272461614,14.465017474055422,0
ART,21.640867267340735,3.294256520372459,21.09114119552719,1
ART,18.054519549368894,3.4833746803762615,22.832194596872437,0
ZOOL,26.28281391929058,3.079408524043,18.49228888874351,1
NURS,21.824281440979192,3.2791455025517027,16.81983993707559,0
ZOOL,23.16106889505074,2.9225185907490667,16.22433361915368,0
ART,18.545755261481016,2.5909770843063447,27.823530923738414,0
ENV,19.003806758158117,3.108521768943298,19.825431635770506,0
NURS,19.251716690437885,4.272157300851898,22.74049290102963,1
PHYS,26.805424237555997,3.429826664613214,28.56506325858835,0
NURS,27.655350470122315,3.855162641942335,22.33713498245537,1
BIOL,20.86587137525909,2.6162752159616307,25.458568286071355,0
ENSS,24.248951781622743,3.3394376192226565,17.74756589790556,1
ATRA,22.65205905833055,2.2691610042985864,15.798582813865242,0
COMP,28.057539818713412,3.12422847396277,15.98076081624648,0
ART,27.14806338832833,3.2727772672208966,17.64193378160887,0
ART,20.570051421687584,3.067373675600692,25.005934677560035,0
CRIM,16.189428810969726,2.8821065427347135,16.457518465956547,0
ART,11.753822448454992,2.8991031482250373,18.64607918573922,0
NURS,19.226574921482705,3.684016653598849,23.610076915928403,0
MECE,22.22131091330572,2.4280573109378945,26.34012414615135,0
CRIM,21.447777155954647,2.7351662659537967,19.161314789203406,0
BIOL,16.45454569427187,2.329060913550719,23.036068158289442,0
NURS,20.11081666447362,3.67559008536292,16.488753979439814,0
ENV,24.808624656737464,3.143997717861321,25.82224584318208,0
ZOOL,18.50172046836579,2.9234270272942124,24.32302356302624,0
NURS,20.635362204760995,2.5021759500024614,19.059957166096705,0
ART,29.032965731117123,3.4223092128103794,16.93061544568951,1
NURS,27.376045232978882,4.268722990142576,25.172629475516544,1
NURS,17.094165004232003,3.416450147126765,21.267509628116922,1
ART,25.087727904953123,3.0095252053968586,28.38014212137667,0
ART,23.44070144915835,3.2067067989095226,21.130279590878132,0
ZOOL,27.40702425321392,2.854153705352928,23.849130509197963,0
ZOOL,28.32095443034374,3.8245408750148338,24.576731270938495,0
COMP,23.14207165869291,2.2026530913610984,21.084963495540553,0
NURS,25.85799364397234,3.773825086390755,20.823797615328566,1
ART,24.31418779774702,2.4198240805027686,22.16290898981171,0
ART,30.715802672439466,2.890532174153168,15.0145269119527,0
NURS,22.43369954127027,3.376506047054932,21.959960648965186,0
NURS,22.472799020579522,3.851438333035752,25.14249405021169,1
ART,21.828283752337104,2.8319482768398867,33.412709723715054,0
NURS,23.868459698784896,3.429254819117868,21.56751787015947,1
